Package_Name,IO_Operations,File_Operations,Network_Operations,Time_Operations,Security_Operations,Process_Operations,Read_Processes,Write_Processes,Read_Data_Transfer,Write_Data_Transfer,File_Access_Processes,Total_Dependencies_List,Direct_Dependencies_List,Indirect_Dependencies_List,Root_DIR_Access,Temp_DIR_Access,Home_DIR_Access,User_DIR_Access,Sys_DIR_Access,Etc_DIR_Access,Other_DIR_Access,Local_IPs_Access,Remote_IPs_Access,Local_Port_Access,Remote_Port_Access,Total_Dependencies,Direct_Dependencies,Indirect_Dependencies,Pattern_4,Pattern_5,Pattern_6,Pattern_7,Pattern_8,Pattern_9,Pattern_10,Level
discord-py-bot-0.0.1.tar.gz,"poll, ioctl",,uname,,,getpid,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","strace, opensnoop-bpfcc, StreamT~ns, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","strace, pip, StreamT~ns, opensnoop-bpfcc, sqldb:c~lite","pip, opensnoop-bpfcc, pgrep, strace, gnome-system-mo",discord-py-bot-0.0.1;,,,4,212,4507,1512,1170,602,4705,3,101,177,10,0,0,0,openat -> fstat -> ioctl,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
discord-slash-0.0.1.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"wait4, vfork, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, systemd-logind","strace, opensnoop-bpfcc, StreamT~ns, Classif~date, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","StreamT~ns, strace, pip, Classif~date, opensnoop-bpfcc","pgrep, gnome-system-mo, pip, StreamT~ns, opensnoop-bpfcc",discord-slash-0.0.1;,,,501,88,2399,1535,1209,224,249,2,20,91,8,0,0,0,clock_gettime -> clock_gettime -> newfstatat,clock_gettime -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,clock_gettime -> newfstatat -> newfstatat -> no-error -> no-fd,1
discorder-2.8.tar.gz,"ioctl, poll",pipe2,uname,,,"wait4, vfork, getpid","pgrep, opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, systemd-logind","strace, StreamT~ns, Indexed~IO, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","StreamT~ns, strace, pip, Indexed~IO, sqldb:c~lite","pgrep, gnome-system-mo, grep, pip, StreamT~ns",discorder-2.8;,,,0,3,93,132,124,19,420,2,32,107,13,0,0,0,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
dividedinkedwarpdrive-99.0.tar.gz,ioctl,,,,,,"opensnoop-bpfcc, pgrep, filetop-bpfcc, tcpstates-bpfcc, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, Indexed~IO, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo, pip","StreamT~ns, strace, pip, Indexed~IO, opensnoop-bpfcc","pgrep, gnome-system-mo, pip, StreamT~ns, opensnoop-bpfcc",dividedinkedwarpdrive-99.0;,,,5,91,999,887,1205,116,238,2,23,51,8,0,0,0,newfstatat -> openat -> fstat,newfstatat -> newfstatat -> newfstatat,lseek -> clock_gettime -> lseek -> no-error -> no-fd,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,clock_gettime -> lseek -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
django-web2-auth-4.5.2.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, gnome-system-mo, tcpstates-bpfcc, pgrep, filetop-bpfcc","StreamT~ns, strace, opensnoop-bpfcc, Indexed~IO, Classif~date","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, clear","StreamT~ns, Classif~date, sqldb:c~lite, strace, Indexed~IO","gnome-system-mo, StreamT~ns, clear, sqldb:c~lite, grep",django-web2-auth-4.5.2;,,,0,35,806,344,613,301,532,5,1914,1795,395,1,0,0,clock_gettime -> poll -> read,poll -> read -> read,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,read -> read -> clock_gettime -> no-error -> no-fd,clock_gettime -> poll -> read -> no-error -> no-fd,read -> clock_gettime -> poll -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=6,0
easygetflag-1.5.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamTrans, strace, pip, opensnoop-bpfcc, sqldb:c~lite","gnome-system-mo, pgrep, pip, StreamTrans, opensnoop-bpfcc",certifi-2024.8.30; charset-normalizer-3.4.0; easygetflag-1.5; idna-3.10; requests-2.32.3; urllib3-2.2.3;,,"certifi>=2017.4.17; charset-normalizer<4,>=2; idna<4,>=2.5; requests; urllib3<3,>=1.21.1;",501,100,2500,1278,1290,272,983,3,74,73,11,1,0,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
eetherium-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, pgrep, tcpstates-bpfcc, systemd-logind","strace, opensnoop-bpfcc, StreamTrans, sqldb:c~lite, python","opensnoop-bpfcc, filetop-bpfcc, pip, python, pgrep","StreamTrans, strace, opensnoop-bpfcc, pip, python","pgrep, gnome-system-mo, pip, python, StreamTrans",eetherium-1.0.0;,,,4,28,1248,1359,1025,601,678,2,61,268,16,7,0,6,poll -> read -> read,newfstatat -> openat -> fstat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> read -> poll -> no-error -> no-fd,0
ethereium-1.0.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, nautilus, tcpstates-bpfcc, pgrep","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, nautilus, pgrep","strace, StreamTrans, pip, opensnoop-bpfcc, sqldb:c~lite","pgrep, gnome-system-mo, pip, StreamTrans, opensnoop-bpfcc",ethereium-1.0.0;,,,501,134,3464,2359,1296,632,3042,4,39,625,16,0,0,0,fstat -> fcntl -> fstat,fcntl -> fstat -> fcntl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> fcntl -> no-error -> no-fd,fstat -> fcntl -> fstat -> no-error -> no-fd,fcntl -> fstat -> fcntl -> no-error -> no-fd,1
etheriem-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","strace, StreamTrans, pip, opensnoop-bpfcc, sqldb:c~lite","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, strace",etheriem-1.0.0;,,,503,216,2949,2467,1315,306,4219,3,21,65,8,6,0,5,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
etherim-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","strace, StreamTrans, pip, opensnoop-bpfcc, sqldb:c~lite","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, StreamTrans",etherim-1.0.0;,,,501,44,2374,1443,1314,265,4647,2,229,414,62,22,8,14,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,0
etherriuum-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, Cache2","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","strace, StreamTrans, pip, opensnoop-bpfcc, sqldb:c~lite","pgrep, gnome-system-mo, pip, StreamTrans, opensnoop-bpfcc",etherriuum-1.0.0;,,,505,91,3899,2320,1308,634,2059,2,15,22,6,1,0,0,clock_gettime -> clock_gettime -> newfstatat,clock_gettime -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,clock_gettime -> newfstatat -> newfstatat -> no-error -> no-fd,0
etlisalat-1.0.tar.gz,"poll, ioctl",,uname,,,getpid,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, nautilus","strace, opensnoop-bpfcc, StreamTrans, cpio, pip","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","strace, StreamTrans, pip, opensnoop-bpfcc, sqldb:c~lite","gnome-system-mo, pgrep, pip, StreamTrans, strace",etlisalat-1.0;,,,505,100,3665,3055,1318,1029,3167,2,39,108,16,1,1,0,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
fakessh-0.7.5.tar.gz,"poll, ioctl",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","strace, opensnoop-bpfcc, StreamTrans, cpio, pip","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","strace, StreamTrans, pip, opensnoop-bpfcc, unattended-upgr","gnome-system-mo, pip, pgrep, StreamTrans, strace",bcrypt-4.2.1; cffi-1.17.1; cryptography-44.0.0; fakessh-0.7.5; paramiko-3.5.0; pycparser-2.22; pynacl-1.5.0;,,bcrypt>=3.2; cffi>=1.12; cryptography>=3.3; paramiko; pycparser; pynacl>=1.5;,501,91,2702,1841,1279,728,1780,2,7,32,3,1,0,0,lseek -> lseek -> lseek,fstat -> ioctl -> lseek,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
fatnoob-0.0.1.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","pip, strace, StreamTrans, opensnoop-bpfcc, sqldb:c~lite","gnome-system-mo, pip, pgrep, StreamTrans, opensnoop-bpfcc",fatnoob-0.0.1;,,,0,41,366,463,527,362,807,2,18,36,7,1,0,0,clock_gettime -> clock_gettime -> newfstatat,clock_gettime -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,clock_gettime -> newfstatat -> newfstatat -> no-error -> no-fd,0
felpesviadinho-0.4.5.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Classif~date","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","strace, StreamT~ns, pip, StreamTrans, Classif~date","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, sqldb:c~lite",felpesviadinho-0.4.5;,,,503,168,3696,2331,1291,572,2601,4,34,249,13,0,0,0,newfstatat -> newfstatat -> openat,close -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> openat -> no-error -> no-fd,1
free-net-vpn-1.0.4.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"wait4, vfork, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","strace, StreamT~ns, opensnoop-bpfcc, pip, StreamTrans","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, strace",free-net-vpn-1.0.4;,,,501,76,2924,1686,1029,553,2582,3,21,89,10,0,0,0,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> read -> brk -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,1
free-net-vpn2-1.0.0.tar.gz,"ioctl, poll",,uname,,,getpid,"opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, Indexed~IO, StreamTrans","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","strace, StreamT~ns, opensnoop-bpfcc, sqldb:c~lite, pip","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, strace",free-net-vpn2-1.0.0;,,,4,148,856,1865,1309,844,4301,0,0,0,0,5,2,3,close -> newfstatat -> newfstatat,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
gequests-2.28.1.tar.gz,"poll, ioctl",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, nautilus, pgrep, tcpstates-bpfcc","strace, opensnoop-bpfcc, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, nautilus, pgrep","StreamTrans, strace, pip, opensnoop-bpfcc, sqldb:c~lite","pgrep, pip, gnome-system-mo, StreamTrans, opensnoop-bpfcc",certifi-2024.8.30; charset_normalizer-3.4.0; gequests-2.28.1; idna-3.10; urllib3-1.26.20;,,"certifi>=2017.4.17; charset_normalizer<4,>=2; idna<4,>=2.5; urllib3<1.27,>=1.21.1;",4,176,14849,937,1297,193,2710,3,11,102,6,1,0,0,read -> read -> poll,read -> poll -> read,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> read -> poll -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,1
haxorsiambot-2.3.5.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"wait4, vfork, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~ns, Indexed~IO, StreamTrans","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","StreamT~ns, strace, pip, StreamTrans, opensnoop-bpfcc","pip, pgrep, gnome-system-mo, opensnoop-bpfcc, StreamT~ns",haxorsiambot-2.3.5;,,,503,106,2439,1968,1291,390,1074,2,45,238,16,0,0,0,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
helmerter-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","strace, opensnoop-bpfcc, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamT~ns, strace, pip, StreamTrans, Indexed~IO","gnome-system-mo, pip, pgrep, StreamT~ns, opensnoop-bpfcc",helmerter-1.0.0;,,,503,119,3768,2116,1034,541,2362,2,45,69,18,0,0,0,openat -> fstat -> ioctl,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,1
hkg-sol-utils-0.4.0.tar.gz,"poll, ioctl",,uname,,,getpid,"opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~ns, Indexed~IO, StreamTrans","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","strace, StreamT~ns, pip, Indexed~IO, opensnoop-bpfcc","pip, pgrep, gnome-system-mo, opensnoop-bpfcc, strace",hkg-sol-utils-0.4.0;,,,511,96,3678,2235,1273,310,268,2,36,84,15,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
httplat-1.0.tar.gz,"ioctl, poll",,uname,,,getpid,"opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, gnome-system-mo, pgrep","strace, opensnoop-bpfcc, StreamT~ns, Indexed~IO, StreamTrans","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, tcpstates-bpfcc","StreamT~ns, strace, StreamTrans, Indexed~IO, sqldb:c~lite","gnome-system-mo, StreamT~ns, pip, clear, sqldb:c~lite",httplat-1.0;,,,501,24,1465,1202,1276,224,275,2,35,152,13,0,0,0,newfstatat -> newfstatat -> openat,lseek -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,0
insanepackage21724342386744243242983-1.0.0.tar.gz,ioctl,,"getrandom, uname",,,getpid,"tracker-miner-f, pool-tracker-mi, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc","opensnoop-bpfcc, pool-tracker-mi, StreamT~ns, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, tracker-miner-f, pool-tracker-mi, pip","pool-tracker-mi, StreamT~ns, StreamTrans, opensnoop-bpfcc, pip","pool-tracker-mi, pgrep, pip, opensnoop-bpfcc, sqldb:c~lite",insanepackage21724342386744243242983-1.0.0;,,,0,109,1436,1127,36,221,3219,2,28,49,11,0,0,0,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
ipyhton-0.1.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, pool-tracker-mi, StreamT~ns, strace, StreamTrans","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pip","pool-tracker-mi, StreamT~ns, opensnoop-bpfcc, pip, StreamTrans","pool-tracker-mi, pgrep, pip, single, tracker-miner-f",ipyhton-0.1;,,,0,87,1301,1354,84,292,9250,2,24,94,8,2,2,0,poll -> ioctl -> recvfrom,lseek -> read -> read,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> lseek -> no-error -> no-fd,fstat -> lseek -> read -> no-error -> no-fd,poll -> ioctl -> recvfrom -> no-error -> fd=3,lseek -> read -> read -> no-error -> no-fd,1
johnhammondfanpackage124-1.0.0.tar.gz,ioctl,,,,,,"pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, pool-tracker-mi, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pgrep","pool-tracker-mi, StreamTrans, opensnoop-bpfcc, sqldb:c~lite, pip","pool-tracker-mi, pgrep, single, opensnoop-bpfcc, pip",johnhammondfanpackage124-1.0.0;,,,0,110,1390,1083,85,166,3421,4,20,733,10,0,0,0,read -> poll -> read,read -> read -> poll,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,read -> read -> poll -> no-error -> no-fd,1
johnhammondontop183-1.0.0.tar.gz,"poll, ioctl",,uname,,,,"pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, pool-tracker-mi, StreamTrans, strace, sqldb:c~lite","opensnoop-bpfcc, pool-tracker-mi, filetop-bpfcc, tracker-miner-f, pgrep","pool-tracker-mi, StreamTrans, opensnoop-bpfcc, pip, sqldb:c~lite","pool-tracker-mi, pgrep, single, StreamTrans, pip",johnhammondontop183-1.0.0;,,,497,120,3702,2250,82,250,3696,1,4,16,1,17,5,12,fcntl -> getdents64 -> getdents64,getdents64 -> getdents64 -> lseek,fcntl -> fstat -> fcntl -> no-error -> no-fd,fstat -> fcntl -> fcntl -> no-error -> no-fd,fcntl -> fcntl -> getdents64 -> no-error -> no-fd,fcntl -> getdents64 -> getdents64 -> no-error -> no-fd,getdents64 -> getdents64 -> lseek -> no-error -> no-fd,1
jzyRLjROXlCa-0.3.2.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","tracker-miner-f, systemd-logind, opensnoop-bpfcc, sudo, pgrep","opensnoop-bpfcc, StreamT~ns, strace, StreamTrans, pip","opensnoop-bpfcc, tracker-miner-f, filetop-bpfcc, systemd-logind, pip","StreamT~ns, opensnoop-bpfcc, pip, StreamTrans, strace","gnome-system-mo, pip, pgrep, sudo, systemd-logind",jzyRLjROXlCa-0.3.2;,,,0,143,1176,4726,1054,462,6506,2,46,468,16,0,0,0,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
kfactionbypasser-0.0.1.tar.gz,"ioctl, poll",,uname,,,getpid,"tracker-miner-f, systemd-logind, opensnoop-bpfcc, sudo, pgrep","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, sudo","opensnoop-bpfcc, filetop-bpfcc, tracker-miner-f, systemd-logind, pip","opensnoop-bpfcc, strace, StreamT~ns, pip, StreamTrans","pgrep, sudo, pip, gnome-system-mo, systemd-logind",kfactionbypasser-0.0.1;,,,4,125,1162,5248,336,597,8707,2,89,210,29,11,2,9,clock_gettime -> clock_gettime -> newfstatat,clock_gettime -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,clock_gettime -> newfstatat -> newfstatat -> no-error -> no-fd,0
